0.199531,0.333333,10,0
15.411,1,10,0
0.307409,1,88.9673,0
6.30372,1,10,0
7.18993,1,79.234,0
6.30613,1,71.5452,0
6.28452,1,65.1825,0
6.58814,1,62.3258,0
7.19137,1,61.1758,0
11.4416,1,60.6122,0
14.3827,1,60.2747,0
13.73,1,60.0902,0
14.313,1,60.019,0
19.1617,1,60.0048,0
24.6,1,60.004,0
27.2,0.999892,60.004,0
29.5645,0.999909,60.004,0
34.4,0.999932,60.004,0.0116279
41,0.999952,60.004,0
38.9922,0.963073,60.004,0
41.7499,0.937984,60.004,0
52.9259,0.978159,60.004,0
72.8,0.999261,60.004,0
78.2904,0.988028,60.004,0.00255102
80.8383,0.985686,60.004,0
83.733,0.997092,60.004,0
105.337,0.987744,60.004,0
130.791,0.997846,60.004,0
157.6,0.991527,60.004,0
170.43,0.99942,60.004,0
191.923,0.997422,60.004,0
236.516,0.998494,60.004,0
282.917,0.999979,60.004,0
325.735,0.99932,60.004,0
371.4,0.999988,60.004,0
432.4,0.999153,60.004,0
461.93,0.999757,60.004,0
462.507,0.999992,60.0444,0
462.484,0.999932,61.4239,0
458.833,0.99982,65.2592,0
424.708,0.994135,70.8708,0
407.853,0.973048,77.6831,0.0534052
425.557,0.9846,81.6411,0.37406
448.996,0.992326,83.0874,0.456164
477.352,0.978919,83.0923,0.232509
494.726,0.953957,81.6639,0.0573969
486.127,0.983736,80.5407,0.0995475
469.2,0.993156,79.4932,0.0677749
435.313,0.972149,79.6193,0.043638
414.034,0.918863,80.1944,0.0371801
418.433,0.997276,81.6552,0.51935
441.008,0.99285,82.9283,0.550679
431.049,0.969533,83.1353,0.333488
431.627,0.962772,82.2596,0.0727189
438.46,0.990703,81.99,0.388535
459.465,0.99258,82.3608,0.448066
505.724,0.770477,82.0716,0.362989
520.522,0.602559,81.2585,0.284287
517.393,0.772319,79.58,0.0853941
516.497,0.991157,78.3925,0.0987224
489.999,0.985114,77.9351,0.0219334
495.333,0.999517,78.0001,0.0540105
467.366,0.929859,76.7359,0
459.912,0.890395,75.785,0
446.555,0.868788,79.119,0.0192566
439.848,0.919269,80.6547,0.165834
435.859,0.926888,81.09,0.147962
457.617,0.892677,81.5965,0.160769
464.949,0.897377,81.7277,0.168024
468.92,0.913883,81.133,0.20017
472.01,0.908383,80.4874,0.159543
459.986,0.916426,80.4092,0.17159
462.861,0.896003,80.1272,0.159827
467.107,0.896379,80.5239,0.139555
463.603,0.935209,80.6635,0.166164
461.685,0.941766,80.4701,0.157644
458.44,0.940376,80.444,0.194505
454.02,0.915472,80.5547,0.210457
453.577,0.91591,80.6138,0.20679
457.577,0.932933,80.8461,0.167395
454.722,0.807484,80.8678,0.169729
469.33,0.775026,80.7645,0.158074
473.852,0.799616,81.1095,0.141533
479.122,0.943573,80.6534,0.122449
478.376,0.968043,80.503,0.110368
468.202,0.983269,79.6657,0.0866411
