0.0333219,0.333333,15,0
0.266501,1,90,0
0.799201,1,90,0
1.066,1,100.546,0
2.39853,1,105.48,0
6.12836,1,95.7662,0
13.0587,1,94.6205,0
29.8425,1,91.2314,0
207.351,0.985101,15,0
26.7242,0.93075,92.6335,0
284.658,0.867963,15,0
109.836,0.922906,96.2414,0
284.515,0.764443,15,0
455.418,0.933495,15,0
455.431,0.996947,110.932,0
201.892,0.590408,98.385,0.105611
284.515,0.67322,111.982,0.38721
455.418,0.806302,117.894,0.381036
455.418,0.733214,122.951,0
233.202,0.796339,98.4377,0.518561
157.353,0.403537,109.587,1.06734
384.246,0.866265,15,0.269511
418.633,0.843724,15,0.000477555
289.883,0.605424,15,0.354298
133.353,0.333333,15,0.22039
236.094,0.480541,15,0
396.081,0.622715,15,0
183.114,0.891389,99.4732,0
329.501,0.669163,15,0
189.647,0.92265,90.4559,0
329.501,0.668319,15,0
190.724,0.922506,90.2695,0
329.885,0.668624,15,0
191.591,0.924063,90.1175,0.0700238
329.485,0.668246,15,0.216626
140.587,0.924962,90.2814,0.129976
329.901,0.667709,15,0
141.236,0.925417,90.097,0.185934
275.517,0.760791,15,0.151669
76.7476,0.90454,15,0.688549
253.324,0.770077,15,0
72.1595,0.844562,90.0756,0
254.524,0.771746,15,0
72.8633,0.844774,90.4521,0
256.11,0.772549,15,0
73.4736,0.847749,90.1023,0
257.523,0.774672,15,0
74.1756,0.847657,90.4588,0
258.722,0.774219,15,0
75.0139,0.849782,90.1143,0
260.322,0.776154,15,0
75.5471,0.85178,90.4634,0
261.721,0.777329,15,0
76.2324,0.852722,90.4456,0
263.508,0.778547,15,0
76.956,0.855218,90.112,0
264.907,0.780576,15,0
77.4315,0.856068,90.4385,0
266.72,0.780881,15,0
78.325,0.858511,90.1238,0
268.12,0.782002,15,0
78.8959,0.860333,90.107,0
269.319,0.78352,15,0
79.5443,0.860397,90.4459,0
271.119,0.78466,15,0
80.3231,0.86267,90.1121,0
272.318,0.785896,15,0
80.8577,0.863421,90.4354,0
273.904,0.785462,15,0
81.8086,0.865643,90.1155,0
275.304,0.786529,15,0
82.3795,0.867295,90.0956,0
276.703,0.788423,15,0
83.0276,0.867101,90.4307,0
278.117,0.788629,15,0
83.9197,0.868717,90.1199,0
279.316,0.789228,15,0
84.341,0.870552,90.4278,0.0771835
258.722,0.731255,15,0.119784
61.4998,0.840976,90.4202,0.23584
259.909,0.730985,15,0
61.7703,0.840925,90.1026,0.136784
261.508,0.734062,15,0
42.0277,0.995893,90.4176,0.361413
250.525,0.688723,15,0
42.5878,0.996344,90.1137,0
252.524,0.692403,15,0
43.1587,0.996225,90.1016,0
253.924,0.695179,15,0
43.6266,0.995861,90.4108,0
256.123,0.698397,15,0
44.2434,0.996562,90.1188,0
257.723,0.701565,15,0
44.7109,0.996217,90.4123,0
259.922,0.703869,15,0
45.3858,0.996924,90.1252,0
261.708,0.706592,15,0
46.0138,0.996958,90.1016,0
263.308,0.709799,15,0
46.4246,0.996824,90.3943,0
265.32,0.712223,15,0
47.0978,0.997222,90.1117,0
267.12,0.71484,15,0
47.6238,0.996981,90.4062,0
268.506,0.718461,15,0
48.309,0.997566,90.4172,0
270.519,0.720637,15,0
48.9817,0.997634,90.1189,0
272.518,0.723998,15,0
49.2798,0.997346,90.3762,0
274.518,0.727312,15,0
49.7238,0.997402,90.1093,0
276.717,0.729009,15,0
50.4218,0.997418,90.4238,0
278.103,0.732448,15,0
51.05,0.99782,90.402,0
280.116,0.73341,15,0
51.8932,0.997761,90.1033,0
281.715,0.735378,15,0
52.2491,0.997341,90.3691,0
283.915,0.737249,15,0
52.8637,0.99775,90.1163,0
285.314,0.740289,15,0
53.5487,0.997752,90.1351,0
287.114,0.742836,15,0
53.9622,0.997928,90.3714,0
289.299,0.744207,15,0
54.7484,0.997966,90.1009,0
291.098,0.746561,15,0
55.1614,0.997838,90.3773,0
292.912,0.749022,15,0
55.6753,0.998085,90.3603,0
294.912,0.750818,15,0
56.289,0.998052,90.0982,0
296.511,0.753586,15,0
56.8737,0.99799,90.3703,0
298.51,0.755329,15,0
57.4887,0.998338,90.1169,0
300.295,0.757408,15,0
58.0165,0.998188,90.374,0
302.109,0.759731,15,0
58.5876,0.998458,90.3621,0
304.094,0.761399,15,0
59.2584,0.998493,90.1094,0
305.493,0.764254,15,0
59.6725,0.998396,90.3714,0
307.708,0.764693,15,0
51.4936,0.932136,90.1059,0.337029
278.516,0.658526,15,0
51.8932,0.930487,90.1052,0.00220022
279.716,0.660456,15,0
52.4204,0.933888,90.3602,0
281.715,0.662713,15,0
53.1491,0.934041,90.1165,0
282.915,0.66461,15,0
53.848,0.937448,90.3554,0
284.9,0.66642,15,0
54.4058,0.93861,90.1304,0
286.7,0.668886,15,0
55.0338,0.940159,90.1075,0
287.699,0.671016,15,0
55.5611,0.94223,90.3623,0
290.313,0.674062,15,0
56.1748,0.942655,90.1013,0
291.912,0.676017,15,0
56.8745,0.945766,90.3517,0
293.512,0.678278,15,0
57.3313,0.946958,90.3368,0
295.497,0.680333,15,0
58.0025,0.948139,90.1087,0
296.496,0.681673,15,0
58.5305,0.949772,90.3375,0.356098
257.723,0.572487,15,0.00698216
47.4403,0.926974,90.1222,0.0385078
258.922,0.573858,15,0
48.1254,0.929788,90.1016,0
259.922,0.57636,15,0
48.7659,0.932231,90.3498,0
261.322,0.576335,15,0
49.4955,0.934954,90.103,0
261.921,0.576299,15,0
50.3647,0.939583,90.3374,0
263.308,0.576383,15,0
51.1518,0.940319,90.1164,0
264.507,0.5775,15,0
51.951,0.943246,90.1094,0
265.107,0.578445,15,0
52.7631,0.945664,90.3479,0
266.52,0.578422,15,0
53.4917,0.947638,90.1128,0
267.32,0.578063,15,0
54.419,0.950456,90.3316,0
268.32,0.578588,15,0
55.1035,0.951534,90.3201,0
269.519,0.578676,15,0
56.1177,0.95443,90.1104,0
270.119,0.578713,15,0
56.9316,0.956903,90.329,0
271.319,0.578046,15,0
57.7162,0.956792,90.1178,0
272.118,0.577624,15,0
58.6296,0.958676,90.1036,0
273.118,0.579062,15,0
59.2157,0.959478,90.3214,0
273.904,0.577674,15,0
60.3431,0.961772,90.1053,0
274.504,0.578619,15,0
61.1572,0.963079,90.335,0
276.117,0.578417,15,0
61.8265,0.962961,90.1137,0
276.717,0.579097,15,0
62.797,0.963525,90.1432,0
277.917,0.580272,15,0
63.3842,0.96427,90.3079,0
279.116,0.579315,15,0
64.3955,0.966207,90.1107,0
279.716,0.578369,15,0
65.2686,0.967085,90.3169,0
280.502,0.578125,15,0
65.9538,0.966998,90.3071,0
