17.8728	3013	201
17.9055	3019	201
17.9205	3022	200
17.9349	3024	200
17.9486	3026	200
17.9811	3032	200
18.1769	3062	201
18.2309	3071	204
18.2666	3077	204
18.3017	3083	204
18.3381	3089	204
18.3381	3090	204
18.3856	3098	204
18.4129	3102	204
18.4603	3110	204
18.502	3116	205
18.502	3117	205
18.5405	3123	204
18.5405	3124	204
18.5548	3126	205
18.562	3128	205
18.5986	3134	205
18.5986	3135	205
18.6384	3141	206
18.6384	3142	206
18.6384	3143	206
18.6534	3146	206
18.8592	3172	204
18.8592	3173	204
18.9089	3179	206
18.9089	3180	206
18.9266	3183	206
18.9391	3185	207
18.9535	3188	207
19.192	3226	207
19.3076	3246	210
19.3621	3256	210
19.4095	3264	209
19.4543	3271	209
19.5595	3290	211
19.5718	3292	210
19.5718	3293	210
19.6141	3299	211
19.6141	3300	211
19.6141	3301	211
19.6375	3305	211
19.6486	3307	211
19.6792	3311	212
19.886	3341	208
19.9076	3343	208
19.9076	3344	208
19.9253	3347	209
19.9448	3350	209
19.9448	3351	209
19.9598	3353	210
19.9754	3356	210
